variant,seed,split,margin,n_gold_matches,n_pred_matches,precision,recall,f1,wrong_merge_rate,fragmentation_rate,trajectory_consistency_rate,impossible_transition_rate,n_transitions,n_impossible_transitions,dangling_precision,dangling_recall,n_gold_dangling,n_pred_dangling,n_pred_identities,n_wrong_merges,scenario_id
no_motion,19521006,dev,0.0,117,33,0.8484848484848485,0.23931623931623933,0.37333333333333335,0.125,0.9829059829059829,0.7757009345794392,0.22429906542056074,1498,336,0.26495726495726496,0.7045454545454546,44,117,112,14,sec_dev_0004
no_motion,19521006,dev,0.7,117,63,0.7142857142857143,0.38461538461538464,0.5,0.2482758620689655,1.1025641025641026,0.7369978858350952,0.2630021141649049,2365,622,0.9259259259259259,0.5681818181818182,44,27,145,36,sec_dev_0004
no_motion,19521006,dev,0.0,121,51,0.6862745098039216,0.2892561983471074,0.4069767441860465,0.20353982300884957,0.9504132231404959,0.7598178713716562,0.24018212862834376,1757,422,0.29473684210526313,0.7,40,95,113,23,sec_dev_0005
no_motion,19521006,dev,0.7,121,72,0.6944444444444444,0.4132231404958678,0.5181347150259067,0.2535211267605634,1.0578512396694215,0.7249793217535153,0.2750206782464847,2418,665,0.9615384615384616,0.625,40,26,142,36,sec_dev_0005
no_motion,19521006,dev,0.0,106,42,0.7619047619047619,0.3018867924528302,0.43243243243243246,0.1391304347826087,0.9245283018867925,0.8006191950464396,0.19938080495356036,1615,322,0.3617021276595745,0.6181818181818182,55,94,115,16,sec_dev_0006
no_motion,19521006,dev,0.7,106,61,0.7540983606557377,0.4339622641509434,0.5508982035928143,0.19863013698630136,1.0377358490566038,0.7584670231729055,0.2415329768270945,2244,542,0.9285714285714286,0.4727272727272727,55,28,146,29,sec_dev_0006
no_motion,19521006,dev,0.0,107,29,0.7586206896551724,0.205607476635514,0.3235294117647059,0.09734513274336283,1.0186915887850467,0.7336919973100202,0.26630800268997984,1487,396,0.2777777777777778,0.5555555555555556,54,108,113,11,sec_dev_0007
no_motion,19521006,dev,0.7,107,57,0.7719298245614035,0.411214953271028,0.5365853658536585,0.22388059701492538,1.0467289719626167,0.6928822495606327,0.3071177504393673,2276,699,0.9259259259259259,0.46296296296296297,54,27,134,30,sec_dev_0007
no_motion,19521006,dev,0.0,109,34,0.6176470588235294,0.1926605504587156,0.29370629370629375,0.25,1.1009174311926606,0.7167741935483871,0.2832258064516129,1550,439,0.34285714285714286,0.6923076923076923,52,105,100,25,sec_dev_0008
no_motion,19521006,dev,0.7,109,60,0.6166666666666667,0.3394495412844037,0.43786982248520717,0.27941176470588236,1.238532110091743,0.7112736660929432,0.2887263339070568,2324,671,1.0,0.46153846153846156,52,24,136,38,sec_dev_0008
no_motion,19521006,dev,0.0,110,40,0.65,0.23636363636363636,0.3466666666666666,0.25663716814159293,1.1,0.7572982255294791,0.24270177447052088,1747,424,0.3764705882352941,0.6274509803921569,51,85,113,29,sec_dev_0009
no_motion,19521006,dev,0.7,110,57,0.7017543859649122,0.36363636363636365,0.4790419161676646,0.24475524475524477,1.190909090909091,0.75118177911474,0.24881822088525998,2327,579,1.0,0.47058823529411764,51,24,143,35,sec_dev_0009
no_motion,19521006,dev,0.0,104,39,0.6666666666666666,0.25,0.36363636363636365,0.14285714285714285,0.9711538461538461,0.7431309904153355,0.2568690095846645,1565,402,0.3877551020408163,0.6666666666666666,57,98,105,15,sec_dev_0010
no_motion,19521006,dev,0.7,104,63,0.6825396825396826,0.41346153846153844,0.5149700598802395,0.17142857142857143,1.0,0.7216814159292035,0.27831858407079646,2260,629,0.92,0.40350877192982454,57,25,140,24,sec_dev_0010
no_motion,19521006,dev,0.0,105,37,0.6486486486486487,0.22857142857142856,0.3380281690140845,0.2403846153846154,1.0380952380952382,0.7800751879699248,0.2199248120300752,1596,351,0.3333333333333333,0.5714285714285714,56,96,104,25,sec_dev_0011
no_motion,19521006,dev,0.7,105,52,0.6538461538461539,0.3238095238095238,0.43312101910828027,0.2391304347826087,1.1904761904761905,0.7460387323943662,0.2539612676056338,2272,577,0.96,0.42857142857142855,56,25,138,33,sec_dev_0011
no_motion,19521006,test,0.0,110,39,0.717948717948718,0.2545454545454545,0.3758389261744966,0.125,1.009090909090909,0.8028785982478097,0.19712140175219023,1598,315,0.31,0.6078431372549019,51,100,112,14,sec_test_0000
no_motion,19521006,test,0.7,110,62,0.5645161290322581,0.3181818181818182,0.40697674418604646,0.22142857142857142,1.209090909090909,0.7558951965065502,0.2441048034934498,2290,559,0.8928571428571429,0.49019607843137253,51,28,140,31,sec_test_0000
no_motion,19521006,test,0.0,106,45,0.7555555555555555,0.32075471698113206,0.4503311258278146,0.13392857142857142,0.9150943396226415,0.7747252747252747,0.22527472527472528,1638,369,0.3804347826086957,0.6363636363636364,55,92,112,15,sec_test_0001
no_motion,19521006,test,0.7,106,69,0.7101449275362319,0.46226415094339623,0.56,0.1956521739130435,0.9811320754716981,0.7397020157756354,0.26029798422436456,2282,594,1.0,0.45454545454545453,55,25,138,27,sec_test_0001
no_motion,19521006,test,0.0,114,38,0.7105263157894737,0.23684210526315788,0.35526315789473684,0.22321428571428573,1.0789473684210527,0.7529620853080569,0.24703791469194314,1688,417,0.3473684210526316,0.7021276595744681,47,95,112,25,sec_test_0002
no_motion,19521006,test,0.7,114,65,0.7076923076923077,0.40350877192982454,0.5139664804469274,0.24285714285714285,1.0614035087719298,0.7307692307692308,0.2692307692307692,2340,630,0.9629629629629629,0.5531914893617021,47,27,140,34,sec_test_0002
no_motion,19521006,test,0.0,111,32,0.84375,0.24324324324324326,0.37762237762237766,0.12121212121212122,0.9279279279279279,0.7897853441894893,0.21021465581051074,1351,284,0.2677165354330709,0.68,50,127,99,12,sec_test_0003
no_motion,19521006,test,0.7,111,67,0.7313432835820896,0.44144144144144143,0.5505617977528089,0.18705035971223022,0.9819819819819819,0.7465723131357807,0.25342768686421935,2261,573,0.8125,0.52,50,32,139,26,sec_test_0003
no_motion,19521006,test,0.0,109,30,0.6666666666666666,0.1834862385321101,0.28776978417266186,0.13725490196078433,1.0275229357798166,0.7798232695139912,0.22017673048600883,1358,299,0.27419354838709675,0.6538461538461539,52,124,102,14,sec_test_0004
no_motion,19521006,test,0.7,109,64,0.71875,0.42201834862385323,0.5317919075144508,0.21739130434782608,1.0458715596330275,0.7471264367816092,0.25287356321839083,2262,572,0.9,0.5192307692307693,52,30,138,30,sec_test_0004
no_motion,19521006,test,0.0,107,43,0.7674418604651163,0.308411214953271,0.44,0.17647058823529413,0.8785046728971962,0.7784730913642053,0.22152690863579474,1598,354,0.37755102040816324,0.6851851851851852,54,98,102,18,sec_test_0005
no_motion,19521006,test,0.7,107,66,0.7424242424242424,0.45794392523364486,0.5664739884393064,0.2440944881889764,0.897196261682243,0.7575890893092829,0.2424109106907171,2273,551,0.8928571428571429,0.46296296296296297,54,28,127,31,sec_test_0005
no_motion,19521006,test,0.0,108,27,0.8148148148148148,0.2037037037037037,0.32592592592592595,0.11578947368421053,0.9722222222222222,0.7846743295019157,0.2153256704980843,1305,281,0.2713178294573643,0.660377358490566,53,129,95,11,sec_test_0006
no_motion,19521006,test,0.7,108,60,0.75,0.4166666666666667,0.5357142857142857,0.16296296296296298,1.0,0.7665924276169265,0.2334075723830735,2245,524,0.8064516129032258,0.4716981132075472,53,31,135,22,sec_test_0006
no_motion,19521006,test,0.0,112,38,0.7894736842105263,0.26785714285714285,0.4,0.15463917525773196,0.8839285714285714,0.7573479152426521,0.24265208475734792,1463,355,0.27350427350427353,0.6530612244897959,49,117,97,15,sec_test_0007
no_motion,19521006,test,0.7,112,70,0.7142857142857143,0.44642857142857145,0.5494505494505495,0.23529411764705882,0.9910714285714286,0.7299488054607508,0.27005119453924914,2344,633,1.0,0.5102040816326531,49,25,136,32,sec_test_0007
no_motion,19521006,test,0.0,106,38,0.6842105263157895,0.24528301886792453,0.36111111111111105,0.18446601941747573,0.9905660377358491,0.7498362802881466,0.2501637197118533,1527,382,0.3942307692307692,0.7454545454545455,55,104,103,19,sec_test_0008
no_motion,19521006,test,0.7,106,63,0.6349206349206349,0.37735849056603776,0.47337278106508884,0.25735294117647056,1.1226415094339623,0.7339489885664028,0.26605101143359716,2274,605,1.0,0.4727272727272727,55,26,136,35,sec_test_0008
no_motion,19521006,test,0.0,108,36,0.5555555555555556,0.18518518518518517,0.2777777777777778,0.22105263157894736,1.0648148148148149,0.7563139931740614,0.24368600682593858,1465,357,0.30973451327433627,0.660377358490566,53,113,95,21,sec_test_0009
no_motion,19521006,test,0.7,108,57,0.5789473684210527,0.3055555555555556,0.4000000000000001,0.3253968253968254,1.2314814814814814,0.7301656495204882,0.26983435047951176,2294,619,0.9629629629629629,0.49056603773584906,53,27,126,41,sec_test_0009
no_motion,19521006,test,0.0,110,33,0.8787878787878788,0.2636363636363636,0.40559440559440557,0.14736842105263157,0.9090909090909091,0.8215613382899628,0.17843866171003717,1345,240,0.28346456692913385,0.7058823529411765,51,127,95,14,sec_test_0010
no_motion,19521006,test,0.7,110,70,0.8,0.509090909090909,0.6222222222222221,0.23308270676691728,0.8909090909090909,0.7717533887188457,0.22824661128115434,2287,522,0.8620689655172413,0.49019607843137253,51,29,133,31,sec_test_0010
no_motion,19521006,test,0.0,98,32,0.8125,0.2653061224489796,0.39999999999999997,0.1262135922330097,0.9591836734693877,0.7668798862828714,0.23312011371712865,1407,328,0.37962962962962965,0.6507936507936508,63,108,103,13,sec_test_0011
no_motion,19521006,test,0.7,98,59,0.6610169491525424,0.3979591836734694,0.4968152866242038,0.19696969696969696,1.0612244897959184,0.7255535055350554,0.2744464944649446,2168,595,0.896551724137931,0.4126984126984127,63,29,132,26,sec_test_0011
no_motion,19521006,test,0.0,116,41,0.8048780487804879,0.28448275862068967,0.42038216560509556,0.16666666666666666,0.896551724137931,0.7763819095477387,0.2236180904522613,1592,356,0.29906542056074764,0.7111111111111111,45,107,108,18,sec_test_0012
no_motion,19521006,test,0.7,116,74,0.7162162162162162,0.45689655172413796,0.5578947368421053,0.2608695652173913,0.9827586206896551,0.7462057335581788,0.25379426644182124,2372,602,0.9615384615384616,0.5555555555555556,45,26,138,36,sec_test_0012
